business_id,week_start_date,transaction_count,transaction_volume,avg_ticket_size
BUS_0011,2025-02-11,66,146003.3,2212.17
BUS_0011,2025-02-18,61,132233.06,2167.76
BUS_0011,2025-02-25,70,173229.0,2474.7
BUS_0011,2025-03-04,63,168318.34,2671.72
BUS_0011,2025-03-11,62,146971.29,2370.5
BUS_0011,2025-03-18,63,162043.5,2572.12
BUS_0011,2025-03-25,63,163915.96,2601.84
BUS_0011,2025-04-01,75,208561.65,2780.82
BUS_0011,2025-04-08,75,216882.76,2891.77
BUS_0011,2025-04-15,85,177609.79,2089.53
BUS_0011,2025-04-22,76,155438.63,2045.25
BUS_0011,2025-04-29,62,163444.56,2636.2
BUS_0011,2025-05-06,58,115789.12,1996.36
BUS_0011,2025-05-13,68,149491.46,2198.4
BUS_0011,2025-05-20,81,140945.51,1740.07
BUS_0011,2025-05-27,71,172117.02,2424.18
BUS_0011,2025-06-03,78,189280.17,2426.67
BUS_0011,2025-06-10,77,185183.21,2404.98
BUS_0011,2025-06-17,75,183404.86,2445.4
BUS_0011,2025-06-24,84,208901.96,2486.93
BUS_0011,2025-07-01,83,198452.4,2390.99
BUS_0011,2025-07-08,79,175040.73,2215.71
BUS_0011,2025-07-15,85,184907.09,2175.38
BUS_0012,2024-07-23,140,71155.49,508.25
BUS_0012,2024-07-30,127,35179.13,277.0
BUS_0012,2024-08-06,153,79643.43,520.55
BUS_0012,2024-08-13,126,53316.82,423.15
BUS_0012,2024-08-20,163,76097.47,466.86
BUS_0012,2024-08-27,153,58213.28,380.48
BUS_0012,2024-09-03,169,72453.52,428.72
BUS_0012,2024-09-10,124,56198.9,453.22
BUS_0012,2024-09-17,135,74859.5,554.51
BUS_0012,2024-09-24,133,71090.65,534.52
BUS_0012,2024-10-01,140,71222.29,508.73
BUS_0012,2024-10-08,126,56017.94,444.59
BUS_0012,2024-10-15,127,37288.11,293.61
BUS_0012,2024-10-22,152,62695.44,412.47
BUS_0012,2024-10-29,146,74485.15,510.17
BUS_0012,2024-11-05,215,105221.45,489.4
BUS_0012,2024-11-12,213,97554.72,458.0
BUS_0012,2024-11-19,196,99833.3,509.35
BUS_0012,2024-11-26,212,94789.23,447.12
BUS_0012,2024-12-03,167,73473.66,439.96
BUS_0012,2024-12-10,166,59450.62,358.14
BUS_0012,2024-12-17,146,67786.1,464.29
BUS_0012,2024-12-24,129,56925.61,441.28
BUS_0012,2024-12-31,143,87966.52,615.15
BUS_0012,2025-01-07,138,68629.26,497.31
BUS_0012,2025-01-14,102,35973.83,352.68
BUS_0012,2025-01-21,147,56830.89,386.6
BUS_0012,2025-01-28,155,76159.7,491.35
BUS_0012,2025-02-04,158,76408.74,483.6
BUS_0012,2025-02-11,161,92978.28,577.5
BUS_0012,2025-02-18,177,63208.69,357.11
BUS_0012,2025-02-25,124,49683.63,400.67
BUS_0012,2025-03-04,150,82939.59,552.93
BUS_0012,2025-03-11,181,82845.27,457.71
BUS_0012,2025-03-18,111,51940.92,467.94
BUS_0012,2025-03-25,138,81724.99,592.21
BUS_0012,2025-04-01,126,36750.62,291.67
BUS_0012,2025-04-08,144,86386.58,599.91
BUS_0012,2025-04-15,143,68363.62,478.07
BUS_0012,2025-04-22,159,65567.37,412.37
BUS_0012,2025-04-29,163,61650.3,378.22
BUS_0012,2025-05-06,221,108422.28,490.6
BUS_0012,2025-05-13,180,92039.23,511.33
BUS_0012,2025-05-20,129,56019.28,434.26
BUS_0012,2025-05-27,134,,
BUS_0012,2025-06-03,139,65824.76,473.56
BUS_0012,2025-06-10,162,85643.35,528.66
BUS_0012,2025-06-17,158,73698.22,466.44
BUS_0012,2025-06-24,168,57281.14,340.96
BUS_0012,2025-07-01,197,95014.91,482.31
BUS_0012,2025-07-08,158,60589.73,383.48
BUS_0012,2025-07-15,128,50101.67,391.42
BUS_0013,2024-07-23,185,18528.12,100.15
BUS_0013,2024-07-30,203,31408.76,154.72
BUS_0013,2024-08-06,150,28123.2,187.49
BUS_0013,2024-08-13,118,,
BUS_0013,2024-08-20,175,43304.24,247.45
BUS_0013,2024-08-27,129,28197.33,218.58
BUS_0013,2024-09-03,119,21970.67,184.63
BUS_0013,2024-09-10,175,25976.98,148.44
BUS_0013,2024-09-17,206,39002.23,189.33
BUS_0013,2024-09-24,145,32739.47,225.79
BUS_0013,2024-10-01,169,48396.3,286.37
BUS_0013,2024-10-08,140,28549.78,203.93
BUS_0013,2024-10-15,202,39541.84,195.75
BUS_0013,2024-10-22,178,42265.03,237.44
BUS_0013,2024-10-29,114,25866.91,226.9
BUS_0013,2024-11-05,152,28030.69,184.41
BUS_0013,2024-11-12,254,43051.71,169.49
BUS_0013,2024-11-19,171,43141.45,252.29
BUS_0013,2024-11-26,196,34229.78,174.64
BUS_0013,2024-12-03,98,17143.35,174.93
BUS_0013,2024-12-10,202,17773.24,87.99
BUS_0013,2024-12-17,189,36491.14,193.07
BUS_0013,2024-12-24,122,27191.49,222.88
BUS_0013,2024-12-31,159,24515.33,154.18
BUS_0013,2025-01-07,127,21052.2,165.77
BUS_0013,2025-01-14,135,25261.26,187.12
BUS_0013,2025-01-21,148,29067.07,196.4
BUS_0013,2025-01-28,160,,
BUS_0013,2025-02-04,140,33518.73,239.42
BUS_0013,2025-02-11,127,26125.02,205.71
BUS_0013,2025-02-18,169,30741.18,181.9
BUS_0013,2025-02-25,143,13281.92,92.88
BUS_0013,2025-03-04,152,26281.2,172.9
BUS_0013,2025-03-11,185,34108.23,184.37
BUS_0013,2025-03-18,104,11574.99,111.3
BUS_0013,2025-03-25,131,19348.48,147.7
BUS_0013,2025-04-01,143,23334.86,163.18
BUS_0013,2025-04-08,190,50176.03,264.08
BUS_0013,2025-04-15,146,27431.84,187.89
BUS_0013,2025-04-22,133,26539.39,199.54
BUS_0013,2025-04-29,125,17618.45,140.95
BUS_0013,2025-05-06,246,51670.19,210.04
BUS_0013,2025-05-13,256,47596.49,185.92
BUS_0013,2025-05-20,127,26495.71,208.63
BUS_0013,2025-05-27,132,38732.9,293.43
BUS_0013,2025-06-03,163,28527.63,175.02
BUS_0013,2025-06-10,131,27725.51,211.65
BUS_0013,2025-06-17,131,14590.64,111.38
BUS_0013,2025-06-24,152,32329.72,212.7
BUS_0013,2025-07-01,104,17509.59,168.36
BUS_0013,2025-07-08,188,42499.83,226.06
BUS_0013,2025-07-15,175,40501.86,231.44
BUS_0014,2024-07-23,28,41317.72,1475.63
BUS_0014,2024-07-30,16,27938.1,1746.13
BUS_0014,2024-08-06,17,24391.41,1434.79
BUS_0014,2024-08-13,21,30513.67,1453.03
BUS_0014,2024-08-20,18,20411.42,1133.97
BUS_0014,2024-08-27,21,26314.6,1253.08
BUS_0014,2024-09-03,15,19971.7,1331.45
BUS_0014,2024-09-10,15,20105.2,1340.35
BUS_0014,2024-09-17,16,13964.52,872.78
BUS_0014,2024-09-24,17,9638.14,566.95
BUS_0014,2024-10-01,19,25061.18,1319.01
BUS_0014,2024-10-08,19,23454.65,1234.46
BUS_0014,2024-10-15,14,15500.65,1107.19
BUS_0014,2024-10-22,17,31296.72,1840.98
BUS_0014,2024-10-29,12,15996.61,1333.05
BUS_0014,2024-11-05,16,19747.42,1234.21
BUS_0014,2024-11-12,14,25315.36,1808.24
BUS_0014,2024-11-19,10,13072.46,1307.25
BUS_0014,2024-11-26,15,23638.21,1575.88
BUS_0014,2024-12-03,15,16672.94,1111.53
BUS_0014,2024-12-10,15,22101.52,1473.43
BUS_0014,2024-12-17,20,31088.73,1554.44
BUS_0014,2024-12-24,15,33806.57,2253.77
BUS_0014,2024-12-31,11,22612.97,2055.72
BUS_0014,2025-01-07,9,15119.17,1679.91
BUS_0014,2025-01-14,18,26763.94,1486.89
BUS_0014,2025-01-21,16,22356.6,1397.29
BUS_0014,2025-01-28,14,27870.95,1990.78
BUS_0014,2025-02-04,17,9218.9,542.29
BUS_0014,2025-02-11,12,14604.2,1217.02
BUS_0014,2025-02-18,14,15096.03,1078.29
BUS_0014,2025-02-25,20,26361.82,1318.09
BUS_0014,2025-03-04,14,12212.97,872.36
BUS_0014,2025-03-11,16,22456.12,1403.51
BUS_0014,2025-03-18,12,9970.78,830.9
BUS_0014,2025-03-25,15,21628.28,1441.89
BUS_0014,2025-04-01,14,21566.11,1540.44
BUS_0014,2025-04-08,14,19063.06,1361.65
BUS_0014,2025-04-15,18,35465.48,1970.3
BUS_0014,2025-04-22,7,11178.49,1596.93
BUS_0014,2025-04-29,12,15534.2,1294.52
BUS_0014,2025-05-06,11,16746.22,1522.38
BUS_0014,2025-05-13,10,10299.81,1029.98
BUS_0014,2025-05-20,14,10626.36,759.03
BUS_0014,2025-05-27,15,17529.71,1168.65
BUS_0014,2025-06-03,12,18750.67,1562.56
BUS_0014,2025-06-10,15,18243.36,1216.22
BUS_0014,2025-06-17,16,26647.13,1665.45
BUS_0014,2025-06-24,8,9064.4,1133.05
BUS_0014,2025-07-01,9,14707.57,1634.17
BUS_0014,2025-07-08,13,23531.56,1810.12
BUS_0014,2025-07-15,4,4797.22,1199.31
BUS_0015,2024-07-23,29,40646.28,1401.6
BUS_0015,2024-07-30,32,44679.57,1396.24
BUS_0015,2024-08-06,29,60047.09,2070.59
BUS_0015,2024-08-13,21,46938.29,2235.16
BUS_0015,2024-08-20,22,35534.27,1615.19
BUS_0015,2024-08-27,24,40268.81,1677.87
BUS_0015,2024-09-03,26,26382.7,1014.72
BUS_0015,2024-09-10,23,35419.81,1539.99
BUS_0015,2024-09-17,22,49537.32,2251.7
BUS_0015,2024-09-24,24,36392.38,1516.35
BUS_0015,2024-10-01,23,57056.01,2480.7
BUS_0015,2024-10-08,26,48134.62,1851.33
BUS_0015,2024-10-15,27,21882.61,810.47
BUS_0015,2024-10-22,28,55886.71,1995.95
BUS_0015,2024-10-29,26,44068.0,1694.92
BUS_0015,2024-11-05,21,33436.06,1592.19
BUS_0015,2024-11-12,18,32120.43,1784.47
BUS_0015,2024-11-19,8,12063.87,1507.98
BUS_0015,2024-11-26,23,35625.15,1548.92
BUS_0015,2024-12-03,25,29970.37,1198.81
BUS_0015,2024-12-10,26,21763.23,837.05
BUS_0015,2024-12-17,19,27645.94,1455.05
BUS_0015,2024-12-24,18,,
BUS_0015,2024-12-31,23,45178.94,1964.3
BUS_0015,2025-01-07,22,33572.95,1526.04
BUS_0015,2025-01-14,21,43852.09,2088.19
BUS_0015,2025-01-21,14,21251.58,1517.97
BUS_0015,2025-01-28,26,48712.57,1873.56
BUS_0015,2025-02-04,28,61649.72,2201.78
BUS_0015,2025-02-11,28,10697.6,382.06
BUS_0015,2025-02-18,27,57665.63,2135.76
BUS_0015,2025-02-25,20,23401.83,1170.09
BUS_0015,2025-03-04,27,30929.03,1145.52
BUS_0015,2025-03-11,16,23437.85,1464.87
BUS_0015,2025-03-18,26,38980.27,1499.24
BUS_0015,2025-03-25,22,39709.93,1805.0
BUS_0015,2025-04-01,22,31132.45,1415.11
BUS_0015,2025-04-08,24,22855.02,952.29
BUS_0015,2025-04-15,23,13604.7,591.51
BUS_0015,2025-04-22,30,12104.7,403.49
BUS_0015,2025-04-29,19,40190.46,2115.29
BUS_0015,2025-05-06,17,24061.68,1415.39
BUS_0015,2025-05-13,24,39627.45,1651.14
BUS_0015,2025-05-20,22,34917.48,1587.16
BUS_0015,2025-05-27,13,16230.74,1248.52
BUS_0015,2025-06-03,22,33998.34,1545.38
BUS_0015,2025-06-10,28,52042.8,1858.67
BUS_0015,2025-06-17,20,27604.05,1380.2
BUS_0015,2025-06-24,24,42151.83,1756.33
BUS_0015,2025-07-01,23,61091.43,2656.15
BUS_0015,2025-07-08,25,33955.52,1358.22
BUS_0015,2025-07-15,21,27391.37,1304.35
BUS_0016,2024-07-23,174,31911.66,183.4
BUS_0016,2024-07-30,165,21812.68,132.2
BUS_0016,2024-08-06,137,19391.43,141.54
BUS_0016,2024-08-13,175,45691.63,261.1
BUS_0016,2024-08-20,166,38485.39,231.84
BUS_0016,2024-08-27,218,28084.69,128.83
BUS_0016,2024-09-03,174,43051.04,247.42
BUS_0016,2024-09-10,173,42474.59,245.52
BUS_0016,2024-09-17,146,40541.08,277.68
BUS_0016,2024-09-24,102,,
BUS_0016,2024-10-01,125,24271.87,194.17
BUS_0016,2024-10-08,196,32441.69,165.52
BUS_0016,2024-10-15,137,28899.2,210.94
BUS_0016,2024-10-22,144,32764.11,227.53
BUS_0016,2024-10-29,145,13714.36,94.58
BUS_0016,2024-11-05,181,37994.89,209.92
BUS_0016,2024-11-12,227,40284.48,177.46
BUS_0016,2024-11-19,169,22730.51,134.5
BUS_0016,2024-11-26,133,22515.91,169.29
BUS_0016,2024-12-03,176,42760.26,242.96
BUS_0016,2024-12-10,130,22680.03,174.46
BUS_0016,2024-12-17,134,41060.28,306.42
BUS_0016,2024-12-24,214,46026.54,215.08
BUS_0016,2024-12-31,149,38068.97,255.5
BUS_0016,2025-01-07,118,34802.32,294.93
BUS_0016,2025-01-14,198,47562.52,240.21
BUS_0016,2025-01-21,163,34154.44,209.54
BUS_0016,2025-01-28,124,23986.45,193.44
BUS_0016,2025-02-04,140,19324.72,138.03
BUS_0016,2025-02-11,154,37001.0,240.27
BUS_0016,2025-02-18,145,20514.93,141.48
BUS_0016,2025-02-25,178,26475.2,148.74
BUS_0016,2025-03-04,148,16973.48,114.69
BUS_0016,2025-03-11,112,31594.11,282.09
BUS_0016,2025-03-18,138,26646.08,193.09
BUS_0016,2025-03-25,144,31816.42,220.95
BUS_0016,2025-04-01,118,,
BUS_0016,2025-04-08,81,17205.81,212.42
BUS_0016,2025-04-15,117,25356.85,216.73
BUS_0016,2025-04-22,180,24927.51,138.49
BUS_0016,2025-04-29,192,21137.13,110.09
BUS_0016,2025-05-06,195,44570.32,228.57
BUS_0016,2025-05-13,211,44213.55,209.54
BUS_0016,2025-05-20,147,26710.19,181.7
BUS_0016,2025-05-27,118,17619.15,149.31
BUS_0016,2025-06-03,168,26279.9,156.43
BUS_0016,2025-06-10,130,19980.13,153.69
BUS_0016,2025-06-17,141,14242.27,101.01
BUS_0016,2025-06-24,143,34737.92,242.92
BUS_0016,2025-07-01,100,,
BUS_0016,2025-07-08,174,40998.42,235.62
BUS_0016,2025-07-15,154,,
BUS_0017,2024-07-23,66,52234.42,791.43
BUS_0017,2024-07-30,55,40620.26,738.55
BUS_0017,2024-08-06,46,31435.36,683.38
BUS_0017,2024-08-13,49,38801.73,791.87
BUS_0017,2024-08-20,57,41726.28,732.04
BUS_0017,2024-08-27,47,47162.6,1003.46
BUS_0017,2024-09-03,77,51576.62,669.83
BUS_0017,2024-09-10,45,32464.32,721.43
BUS_0017,2024-09-17,60,49209.61,820.16
BUS_0017,2024-09-24,60,57922.55,965.38
BUS_0017,2024-10-01,69,59620.0,864.06
BUS_0017,2024-10-08,60,56707.91,945.13
BUS_0017,2024-10-15,51,35424.67,694.6
BUS_0017,2024-10-22,45,44269.95,983.78
BUS_0017,2024-10-29,54,48660.51,901.12
BUS_0017,2024-11-05,73,69242.77,948.53
BUS_0017,2024-11-12,77,73311.49,952.1
BUS_0017,2024-11-19,80,44665.33,558.32
BUS_0017,2024-11-26,60,50214.81,836.91
BUS_0017,2024-12-03,55,51124.86,929.54
BUS_0017,2024-12-10,52,36329.88,698.65
BUS_0017,2024-12-17,44,24151.36,548.89
BUS_0017,2024-12-24,48,32325.69,673.45
BUS_0017,2024-12-31,53,44643.31,842.33
BUS_0017,2025-01-07,47,31003.99,659.66
BUS_0017,2025-01-14,45,42743.13,949.85
BUS_0017,2025-01-21,57,47114.81,826.58
BUS_0017,2025-01-28,65,39336.29,605.17
BUS_0017,2025-02-04,54,33369.91,617.96
BUS_0017,2025-02-11,61,49828.12,816.85
BUS_0017,2025-02-18,67,55152.26,823.17
BUS_0017,2025-02-25,50,48907.54,978.15
BUS_0017,2025-03-04,70,38676.81,552.53
BUS_0017,2025-03-11,44,47536.86,1080.38
BUS_0017,2025-03-18,53,38504.08,726.49
BUS_0017,2025-03-25,59,42835.7,726.03
BUS_0017,2025-04-01,42,34035.32,810.36
BUS_0017,2025-04-08,70,46698.91,667.13
BUS_0017,2025-04-15,50,41697.15,833.94
BUS_0017,2025-04-22,52,45530.26,875.58
BUS_0017,2025-04-29,74,61172.62,826.66
BUS_0017,2025-05-06,61,37902.9,621.36
BUS_0017,2025-05-13,57,25833.8,453.22
BUS_0017,2025-05-20,47,43054.14,916.05
BUS_0017,2025-05-27,56,33066.64,590.48
BUS_0017,2025-06-03,48,33471.28,697.32
BUS_0017,2025-06-10,43,20343.94,473.11
BUS_0017,2025-06-17,45,32617.46,724.83
BUS_0017,2025-06-24,48,37574.27,782.8
BUS_0017,2025-07-01,53,44085.65,831.8
BUS_0017,2025-07-08,70,56664.95,809.5
BUS_0017,2025-07-15,48,29774.71,620.31
BUS_0018,2024-07-23,277,61229.11,221.04
BUS_0018,2024-07-30,306,67801.6,221.57
BUS_0018,2024-08-06,249,61808.66,248.23
BUS_0018,2024-08-13,316,86142.33,272.6
BUS_0018,2024-08-20,311,89054.55,286.35
BUS_0018,2024-08-27,286,79367.06,277.51
BUS_0018,2024-09-03,287,68593.51,239.0
BUS_0018,2024-09-10,333,68741.48,206.43
BUS_0018,2024-09-17,272,63764.41,234.43
BUS_0018,2024-09-24,310,64101.36,206.78
BUS_0018,2024-10-01,297,58649.15,197.47
BUS_0018,2024-10-08,353,100144.16,283.69
BUS_0018,2024-10-15,341,99262.04,291.09
BUS_0018,2024-10-22,335,,
BUS_0018,2024-10-29,320,80132.25,250.41
BUS_0018,2024-11-05,448,112304.32,250.68
BUS_0018,2024-11-12,447,119266.24,266.81
BUS_0018,2024-11-19,466,120402.35,258.37
BUS_0018,2024-11-26,492,110602.93,224.8
BUS_0018,2024-12-03,314,71807.47,228.69
BUS_0018,2024-12-10,291,70410.26,241.96
BUS_0018,2024-12-17,316,84081.72,266.08
BUS_0018,2024-12-24,267,69299.58,259.55
BUS_0018,2024-12-31,231,57009.62,246.79
BUS_0018,2025-01-07,255,51770.11,203.02
BUS_0018,2025-01-14,282,71436.33,253.32
BUS_0018,2025-01-21,324,87010.27,268.55
BUS_0018,2025-01-28,358,101422.6,283.3
BUS_0018,2025-02-04,311,75908.33,244.08
BUS_0018,2025-02-11,314,43784.03,139.44
BUS_0018,2025-02-18,345,106250.41,307.97
BUS_0018,2025-02-25,325,82022.34,252.38
BUS_0018,2025-03-04,402,94738.43,235.67
BUS_0018,2025-03-11,326,91116.6,279.5
BUS_0018,2025-03-18,310,63347.77,204.35
BUS_0018,2025-03-25,285,71954.79,252.47
BUS_0018,2025-04-01,343,87511.5,255.14
BUS_0018,2025-04-08,316,74840.13,236.84
BUS_0018,2025-04-15,338,69096.24,204.43
BUS_0018,2025-04-22,378,100247.15,265.2
BUS_0018,2025-04-29,473,112813.82,238.51
BUS_0018,2025-05-06,460,116191.79,252.59
BUS_0018,2025-05-13,458,132666.27,289.66
BUS_0018,2025-05-20,363,91041.82,250.8
BUS_0018,2025-05-27,382,102834.47,269.2
BUS_0018,2025-06-03,386,106804.92,276.7
BUS_0018,2025-06-10,405,73554.55,181.62
BUS_0018,2025-06-17,390,113559.9,291.18
BUS_0018,2025-06-24,352,67965.28,193.08
BUS_0018,2025-07-01,356,98650.77,277.11
BUS_0018,2025-07-08,375,81317.09,216.85
BUS_0018,2025-07-15,340,102167.39,300.49
BUS_0019,2024-07-23,60,50500.81,841.68
BUS_0019,2024-07-30,60,40255.44,670.92
BUS_0019,2024-08-06,73,58837.47,805.99
BUS_0019,2024-08-13,63,38899.48,617.45
BUS_0019,2024-08-20,62,64504.89,1040.4
BUS_0019,2024-08-27,60,51529.33,858.82
BUS_0019,2024-09-03,55,44404.66,807.36
BUS_0019,2024-09-10,62,46504.02,750.06
BUS_0019,2024-09-17,70,62064.59,886.64
BUS_0019,2024-09-24,65,47484.33,730.53
BUS_0019,2024-10-01,57,32312.97,566.89
BUS_0019,2024-10-08,55,45273.41,823.15
BUS_0019,2024-10-15,59,53647.58,909.28
BUS_0019,2024-10-22,64,60187.24,940.43
BUS_0019,2024-10-29,59,51025.68,864.84
BUS_0019,2024-11-05,99,85312.21,861.74
BUS_0019,2024-11-12,94,86331.51,918.42
BUS_0019,2024-11-19,94,80890.46,860.54
BUS_0019,2024-11-26,80,44153.02,551.91
BUS_0019,2024-12-03,47,30218.74,642.95
BUS_0019,2024-12-10,65,51851.97,797.72
BUS_0019,2024-12-17,66,49107.96,744.06
BUS_0019,2024-12-24,45,32414.11,720.31
BUS_0019,2024-12-31,65,45459.28,699.37
BUS_0019,2025-01-07,53,23456.73,442.58
BUS_0019,2025-01-14,49,42310.37,863.48
BUS_0019,2025-01-21,74,57405.75,775.75
BUS_0019,2025-01-28,48,43579.57,907.91
BUS_0019,2025-02-04,58,47196.23,813.73
BUS_0019,2025-02-11,48,39681.53,826.7
BUS_0019,2025-02-18,51,34960.12,685.49
BUS_0019,2025-02-25,76,61257.83,806.02
BUS_0019,2025-03-04,57,36877.96,646.98
BUS_0019,2025-03-11,56,45926.97,820.12
BUS_0019,2025-03-18,60,,
BUS_0019,2025-03-25,48,35473.33,739.03
BUS_0019,2025-04-01,66,50932.61,771.71
BUS_0019,2025-04-08,69,62330.95,903.35
BUS_0019,2025-04-15,84,68674.47,817.55
BUS_0019,2025-04-22,51,42609.02,835.47
BUS_0019,2025-04-29,86,59943.48,697.02
BUS_0019,2025-05-06,94,76577.53,814.65
BUS_0019,2025-05-13,78,66640.54,854.37
BUS_0019,2025-05-20,58,37672.16,649.52
BUS_0019,2025-05-27,63,54236.4,860.9
BUS_0019,2025-06-03,71,47734.88,672.32
BUS_0019,2025-06-10,69,47104.0,682.67
BUS_0019,2025-06-17,59,40612.03,688.34
BUS_0019,2025-06-24,66,36632.12,555.03
BUS_0019,2025-07-01,71,70589.18,994.21
BUS_0019,2025-07-08,59,45919.9,778.3
BUS_0019,2025-07-15,70,69477.86,992.54
BUS_0020,2024-07-23,68,,
BUS_0020,2024-07-30,65,23536.86,362.11
BUS_0020,2024-08-06,73,23881.65,327.15
BUS_0020,2024-08-13,43,22678.85,527.42
BUS_0020,2024-08-20,73,29963.66,410.46
BUS_0020,2024-08-27,76,18652.47,245.43
BUS_0020,2024-09-03,43,7404.23,172.19
BUS_0020,2024-09-10,68,33033.48,485.79
BUS_0020,2024-09-17,50,17865.26,357.31
BUS_0020,2024-09-24,72,26527.27,368.43
BUS_0020,2024-10-01,45,15478.63,343.97
BUS_0020,2024-10-08,67,23808.11,355.34
BUS_0020,2024-10-15,58,14017.09,241.67
BUS_0020,2024-10-22,46,15055.53,327.29
BUS_0020,2024-10-29,55,25594.06,465.35
BUS_0020,2024-11-05,95,21392.01,225.18
BUS_0020,2024-11-12,66,17111.82,259.27
BUS_0020,2024-11-19,63,23636.14,375.18
BUS_0020,2024-11-26,56,13309.56,237.67
BUS_0020,2024-12-03,57,25318.78,444.19
BUS_0020,2024-12-10,69,32198.38,466.64
BUS_0020,2024-12-17,58,12585.75,217.0
BUS_0020,2024-12-24,50,23321.33,466.43
BUS_0020,2024-12-31,49,16894.72,344.79
BUS_0020,2025-01-07,42,10702.65,254.82
BUS_0020,2025-01-14,49,21648.98,441.82
BUS_0020,2025-01-21,53,15780.11,297.74
BUS_0020,2025-01-28,58,26029.03,448.78
BUS_0020,2025-02-04,27,10177.11,376.93
BUS_0020,2025-02-11,42,16211.98,386.0
BUS_0020,2025-02-18,63,29497.94,468.22
BUS_0020,2025-02-25,48,21294.76,443.64
BUS_0020,2025-03-04,61,24505.17,401.72
BUS_0020,2025-03-11,37,10857.74,293.45
BUS_0020,2025-03-18,52,23969.17,460.95
BUS_0020,2025-03-25,51,22661.0,444.33
BUS_0020,2025-04-01,68,21208.59,311.89
BUS_0020,2025-04-08,35,11601.95,331.48
BUS_0020,2025-04-15,40,13332.52,333.31
BUS_0020,2025-04-22,38,9542.25,251.11
BUS_0020,2025-04-29,59,13943.79,236.34
BUS_0020,2025-05-06,71,24064.98,338.94
BUS_0020,2025-05-13,56,27256.84,486.73
BUS_0020,2025-05-20,60,20094.83,334.91
BUS_0020,2025-05-27,39,10875.68,278.86
BUS_0020,2025-06-03,56,15142.35,270.4
BUS_0020,2025-06-10,43,16291.68,378.88
BUS_0020,2025-06-17,50,20943.87,418.88
BUS_0020,2025-06-24,25,11125.65,445.03
BUS_0020,2025-07-01,57,26323.77,461.82
BUS_0020,2025-07-08,40,10574.36,264.36
BUS_0020,2025-07-15,52,15583.64,299.69
BUS_0021,2024-07-23,70,57494.63,821.35
BUS_0021,2024-07-30,70,65817.53,940.25
BUS_0021,2024-08-06,55,49103.61,892.79
BUS_0021,2024-08-13,79,72552.94,918.39
BUS_0021,2024-08-20,83,78503.9,945.83
BUS_0021,2024-08-27,70,62889.33,898.42
BUS_0021,2024-09-03,87,81107.12,932.27
BUS_0021,2024-09-10,78,73153.86,937.87
BUS_0021,2024-09-17,86,82039.44,953.95
BUS_0021,2024-09-24,69,55028.38,797.51
BUS_0021,2024-10-01,69,65520.55,949.57
BUS_0021,2024-10-08,73,63671.06,872.21
BUS_0021,2024-10-15,82,56816.9,692.89
BUS_0021,2024-10-22,73,62257.65,852.84
BUS_0021,2024-10-29,84,81235.98,967.09
BUS_0021,2024-11-05,89,65070.1,731.12
BUS_0021,2024-11-12,100,89778.47,897.78
BUS_0021,2024-11-19,120,115749.76,964.58
BUS_0021,2024-11-26,111,103275.12,930.41
BUS_0021,2024-12-03,75,62804.29,837.39
BUS_0021,2024-12-10,72,64419.04,894.71
BUS_0021,2024-12-17,75,61236.84,816.49
BUS_0021,2024-12-24,80,69051.82,863.15
BUS_0021,2024-12-31,55,40303.15,732.78
BUS_0021,2025-01-07,81,84361.5,1041.5
BUS_0021,2025-01-14,73,66621.83,912.63
BUS_0021,2025-01-21,90,87147.13,968.3
BUS_0021,2025-01-28,91,79496.38,873.59
BUS_0021,2025-02-04,85,58630.38,689.77
BUS_0021,2025-02-11,91,88272.37,970.03
BUS_0021,2025-02-18,94,76356.29,812.3
BUS_0021,2025-02-25,81,89106.4,1100.08
BUS_0021,2025-03-04,92,76804.25,834.83
BUS_0021,2025-03-11,88,94923.38,1078.67
BUS_0021,2025-03-18,76,60096.93,790.75
BUS_0021,2025-03-25,69,58085.86,841.82
BUS_0021,2025-04-01,86,87552.91,1018.06
BUS_0021,2025-04-08,81,67875.52,837.97
BUS_0021,2025-04-15,88,68173.77,774.7
BUS_0021,2025-04-22,67,47546.4,709.65
BUS_0021,2025-04-29,105,108558.54,1033.89
BUS_0021,2025-05-06,114,107292.84,941.17
BUS_0021,2025-05-13,127,104041.46,819.22
BUS_0021,2025-05-20,78,69923.85,896.46
BUS_0021,2025-05-27,97,97944.91,1009.74
BUS_0021,2025-06-03,77,59326.09,770.47
BUS_0021,2025-06-10,103,78409.64,761.26
BUS_0021,2025-06-17,71,67958.7,957.16
BUS_0021,2025-06-24,77,81460.46,1057.93
BUS_0021,2025-07-01,74,58673.71,792.89
BUS_0021,2025-07-08,124,126540.39,1020.49
BUS_0021,2025-07-15,95,84424.83,888.68
BUS_0022,2024-07-23,38,72673.46,1912.46
BUS_0022,2024-07-30,41,78280.03,1909.27
BUS_0022,2024-08-06,28,61659.1,2202.11
BUS_0022,2024-08-13,25,33237.11,1329.48
BUS_0022,2024-08-20,32,,
BUS_0022,2024-08-27,38,64439.01,1695.76
BUS_0022,2024-09-03,35,71407.86,2040.22
BUS_0022,2024-09-10,31,58912.93,1900.42
BUS_0022,2024-09-17,32,57497.82,1796.81
BUS_0022,2024-09-24,33,76914.82,2330.75
BUS_0022,2024-10-01,29,60971.21,2102.46
BUS_0022,2024-10-08,33,68383.37,2072.22
BUS_0022,2024-10-15,32,61878.59,1933.71
