business_id,week_start_date,follower_count,engagement_rate,posts_count
BUS_0013,2025-02-04,547,0.0346,0
BUS_0013,2025-02-11,546,0.0281,1
BUS_0013,2025-02-18,544,0.0266,2
BUS_0013,2025-02-25,540,0.0306,0
BUS_0013,2025-03-04,543,0.0359,1
BUS_0013,2025-03-11,545,0.0339,3
BUS_0013,2025-03-18,543,0.0329,2
BUS_0013,2025-03-25,542,0.0351,2
BUS_0013,2025-04-01,539,0.0378,3
BUS_0013,2025-04-08,544,0.038,1
BUS_0013,2025-04-15,542,0.0343,3
BUS_0013,2025-04-22,543,0.0289,0
BUS_0013,2025-04-29,542,0.0259,0
BUS_0013,2025-05-06,535,0.0304,0
BUS_0013,2025-05-13,538,0.0295,1
BUS_0013,2025-05-20,538,0.0288,1
BUS_0013,2025-05-27,544,0.0303,0
BUS_0013,2025-06-03,544,0.0286,0
BUS_0013,2025-06-10,547,0.0328,0
BUS_0013,2025-06-17,549,0.029,1
BUS_0013,2025-06-24,549,,0
BUS_0013,2025-07-01,547,0.0266,0
BUS_0013,2025-07-08,549,0.0406,0
BUS_0013,2025-07-15,549,0.0239,0
BUS_0014,2024-07-23,644,0.0145,0
BUS_0014,2024-07-30,641,0.0201,1
BUS_0014,2024-08-06,641,0.0154,0
BUS_0014,2024-08-13,630,0.0183,1
BUS_0014,2024-08-20,625,0.021,0
BUS_0014,2024-08-27,625,0.018,1
BUS_0014,2024-09-03,621,0.022,0
BUS_0014,2024-09-10,616,0.0235,0
BUS_0014,2024-09-17,607,0.0169,0
BUS_0014,2024-09-24,596,0.0189,0
BUS_0014,2024-10-01,590,0.015,0
BUS_0014,2024-10-08,582,0.0219,0
BUS_0014,2024-10-15,581,0.023,0
BUS_0014,2024-10-22,581,0.0217,0
BUS_0014,2024-10-29,577,0.0207,1
BUS_0014,2024-11-05,574,0.0168,2
BUS_0014,2024-11-12,575,0.0199,0
BUS_0014,2024-11-19,571,0.0198,0
BUS_0014,2024-11-26,570,0.0141,0
BUS_0014,2024-12-03,565,0.0192,0
BUS_0014,2024-12-10,564,0.0196,2
BUS_0014,2024-12-17,555,0.0187,1
BUS_0014,2024-12-24,547,0.0137,0
BUS_0014,2024-12-31,546,0.0132,0
BUS_0014,2025-01-07,547,0.0237,0
BUS_0014,2025-01-14,545,0.0196,0
BUS_0014,2025-01-21,539,0.0195,1
BUS_0014,2025-01-28,539,0.018,1
BUS_0014,2025-02-04,535,0.0204,2
BUS_0014,2025-02-11,530,,0
BUS_0014,2025-02-18,530,0.0189,0
BUS_0014,2025-02-25,527,0.0191,1
BUS_0014,2025-03-04,518,0.0187,1
BUS_0014,2025-03-11,516,0.0208,1
BUS_0014,2025-03-18,514,0.0189,1
BUS_0014,2025-03-25,512,0.017,0
BUS_0014,2025-04-01,512,0.0196,0
BUS_0014,2025-04-08,507,0.0163,0
BUS_0014,2025-04-15,507,0.0217,2
BUS_0014,2025-04-22,498,0.0192,0
BUS_0014,2025-04-29,496,0.0204,1
BUS_0014,2025-05-06,491,0.0186,0
BUS_0014,2025-05-13,486,0.0198,0
BUS_0014,2025-05-20,484,0.0196,1
BUS_0014,2025-05-27,482,0.0157,0
BUS_0014,2025-06-03,482,0.0214,0
BUS_0014,2025-06-10,480,,1
BUS_0014,2025-06-17,478,0.0201,0
BUS_0014,2025-06-24,473,0.0164,1
BUS_0014,2025-07-01,471,0.0176,0
BUS_0014,2025-07-08,467,0.0153,0
BUS_0014,2025-07-15,468,0.0227,0
BUS_0015,2024-07-23,860,0.0283,1
BUS_0015,2024-07-30,856,0.0259,1
BUS_0015,2024-08-06,858,0.0337,2
BUS_0015,2024-08-13,862,0.0378,1
BUS_0015,2024-08-20,865,0.0243,3
BUS_0015,2024-08-27,860,0.0271,2
BUS_0015,2024-09-03,853,0.031,0
BUS_0015,2024-09-10,855,0.0299,2
BUS_0015,2024-09-17,850,0.0242,2
BUS_0015,2024-09-24,854,0.0227,2
BUS_0015,2024-10-01,850,0.0296,1
BUS_0015,2024-10-08,846,0.0304,1
BUS_0015,2024-10-15,852,0.0313,0
BUS_0015,2024-10-22,849,0.0175,1
BUS_0015,2024-10-29,845,0.0261,1
BUS_0015,2024-11-05,841,0.037,0
BUS_0015,2024-11-12,842,0.0263,3
BUS_0015,2024-11-19,842,0.0297,2
BUS_0015,2024-11-26,844,0.0274,4
BUS_0015,2024-12-03,845,0.0293,1
BUS_0015,2024-12-10,846,0.0279,4
BUS_0015,2024-12-17,847,0.0288,0
BUS_0015,2024-12-24,841,0.0261,1
BUS_0015,2024-12-31,841,0.0266,1
BUS_0015,2025-01-07,845,0.0352,0
BUS_0015,2025-01-14,845,0.0261,1
BUS_0015,2025-01-21,842,0.0288,3
BUS_0015,2025-01-28,840,0.0229,1
BUS_0015,2025-02-04,846,0.0297,1
BUS_0015,2025-02-11,839,0.0296,0
BUS_0015,2025-02-18,836,0.0317,1
BUS_0015,2025-02-25,827,0.0326,0
BUS_0015,2025-03-04,834,0.0388,1
BUS_0015,2025-03-11,833,0.0336,0
BUS_0015,2025-03-18,826,0.0236,0
BUS_0015,2025-03-25,832,0.0302,0
BUS_0015,2025-04-01,832,0.0338,1
BUS_0015,2025-04-08,829,0.0321,0
BUS_0015,2025-04-15,834,0.0303,0
BUS_0015,2025-04-22,829,0.0191,0
BUS_0015,2025-04-29,831,0.0291,0
BUS_0015,2025-05-06,830,0.0254,0
BUS_0015,2025-05-13,824,0.0401,3
BUS_0015,2025-05-20,823,0.0317,1
BUS_0015,2025-05-27,816,0.0222,1
BUS_0015,2025-06-03,815,0.0331,0
BUS_0015,2025-06-10,807,0.0408,1
BUS_0015,2025-06-17,804,0.0195,0
BUS_0015,2025-06-24,806,0.0322,0
BUS_0015,2025-07-01,807,0.032,1
BUS_0015,2025-07-08,806,0.0255,0
BUS_0015,2025-07-15,802,0.03,0
BUS_0016,2024-07-23,561,0.0236,1
BUS_0016,2024-07-30,562,0.0299,1
BUS_0016,2024-08-06,561,0.0245,2
BUS_0016,2024-08-13,562,0.0255,2
BUS_0016,2024-08-20,562,0.0316,0
BUS_0016,2024-08-27,558,0.0296,4
BUS_0016,2024-09-03,558,0.0308,1
BUS_0016,2024-09-10,562,0.0287,0
BUS_0016,2024-09-17,567,0.0326,2
BUS_0016,2024-09-24,564,0.0337,0
BUS_0016,2024-10-01,558,0.0234,0
BUS_0016,2024-10-08,556,0.0279,2
BUS_0016,2024-10-15,557,0.0286,3
BUS_0016,2024-10-22,555,0.0245,1
BUS_0016,2024-10-29,547,0.0296,1
BUS_0016,2024-11-05,546,0.0295,0
BUS_0016,2024-11-12,546,0.0237,0
BUS_0016,2024-11-19,546,0.0362,2
BUS_0016,2024-11-26,543,0.025,2
BUS_0016,2024-12-03,543,0.0307,1
BUS_0016,2024-12-10,536,0.0292,1
BUS_0016,2024-12-17,534,0.0194,3
BUS_0016,2024-12-24,536,0.0259,2
BUS_0016,2024-12-31,531,0.0275,0
BUS_0016,2025-01-07,534,0.0325,1
BUS_0016,2025-01-14,530,0.0278,2
BUS_0016,2025-01-21,530,0.0339,1
BUS_0016,2025-01-28,532,0.0308,2
BUS_0016,2025-02-04,532,0.0314,2
BUS_0016,2025-02-11,534,0.0339,0
BUS_0016,2025-02-18,530,0.0262,1
BUS_0016,2025-02-25,529,0.0285,0
BUS_0016,2025-03-04,527,0.0362,0
BUS_0016,2025-03-11,529,0.0248,1
BUS_0016,2025-03-18,532,0.0327,2
BUS_0016,2025-03-25,528,0.0263,1
BUS_0016,2025-04-01,524,0.0288,0
BUS_0016,2025-04-08,529,0.0249,0
BUS_0016,2025-04-15,529,0.0331,1
BUS_0016,2025-04-22,529,0.0322,1
BUS_0016,2025-04-29,526,0.0374,0
BUS_0016,2025-05-06,522,0.032,1
BUS_0016,2025-05-13,523,0.0229,1
BUS_0016,2025-05-20,524,0.0339,0
BUS_0016,2025-05-27,522,0.0326,3
BUS_0016,2025-06-03,518,0.028,0
BUS_0016,2025-06-10,515,0.0301,0
BUS_0016,2025-06-17,515,0.0316,0
BUS_0016,2025-06-24,514,0.0306,1
BUS_0016,2025-07-01,516,0.0337,0
BUS_0016,2025-07-08,519,0.0274,0
BUS_0016,2025-07-15,517,0.0284,1
BUS_0018,2024-07-23,1136,0.0541,3
BUS_0018,2024-07-30,1150,,3
BUS_0018,2024-08-06,1163,0.0501,3
BUS_0018,2024-08-13,1182,0.0437,3
BUS_0018,2024-08-20,1192,0.0512,6
BUS_0018,2024-08-27,1215,0.0573,1
BUS_0018,2024-09-03,1224,0.0514,1
BUS_0018,2024-09-10,1250,0.0692,3
BUS_0018,2024-09-17,1258,0.0537,2
BUS_0018,2024-09-24,1274,0.0599,7
BUS_0018,2024-10-01,1293,0.0583,6
BUS_0018,2024-10-08,1313,0.0526,3
BUS_0018,2024-10-15,1325,0.0496,3
BUS_0018,2024-10-22,1342,,0
BUS_0018,2024-10-29,1359,,4
BUS_0018,2024-11-05,1384,0.0515,4
BUS_0018,2024-11-12,1397,0.0609,2
BUS_0018,2024-11-19,1411,0.0515,5
BUS_0018,2024-11-26,1440,0.0493,3
BUS_0018,2024-12-03,1455,0.0549,3
BUS_0018,2024-12-10,1462,0.0583,3
BUS_0018,2024-12-17,1476,0.0506,3
BUS_0018,2024-12-24,1491,0.059,5
BUS_0018,2024-12-31,1505,0.0533,0
BUS_0018,2025-01-07,1507,0.0549,3
BUS_0018,2025-01-14,1511,0.0492,4
BUS_0018,2025-01-21,1520,0.0607,1
BUS_0018,2025-01-28,1539,0.056,2
BUS_0018,2025-02-04,1563,0.0428,4
BUS_0018,2025-02-11,1584,,5
BUS_0018,2025-02-18,1620,0.055,0
BUS_0018,2025-02-25,1644,0.0503,4
BUS_0018,2025-03-04,1679,0.0575,3
BUS_0018,2025-03-11,1694,0.0648,3
BUS_0018,2025-03-18,1698,0.0576,2
BUS_0018,2025-03-25,1713,0.0479,1
BUS_0018,2025-04-01,1720,0.0678,4
BUS_0018,2025-04-08,1739,0.0603,5
BUS_0018,2025-04-15,1760,0.0528,4
BUS_0018,2025-04-22,1772,0.065,1
BUS_0018,2025-04-29,1795,0.0567,4
BUS_0018,2025-05-06,1820,0.0522,4
BUS_0018,2025-05-13,1838,0.0446,3
BUS_0018,2025-05-20,1843,0.0488,4
BUS_0018,2025-05-27,1846,0.0636,3
BUS_0018,2025-06-03,1873,0.0428,3
BUS_0018,2025-06-10,1877,0.0546,3
BUS_0018,2025-06-17,1896,0.0469,2
BUS_0018,2025-06-24,1928,0.0435,1
BUS_0018,2025-07-01,1948,0.0692,1
BUS_0018,2025-07-08,1966,0.0592,3
BUS_0018,2025-07-15,1989,0.0736,1
BUS_0019,2024-07-23,1179,0.0438,3
BUS_0019,2024-07-30,1178,0.0543,3
BUS_0019,2024-08-06,1195,0.0441,3
BUS_0019,2024-08-13,1200,0.0455,1
BUS_0019,2024-08-20,1205,0.0452,2
BUS_0019,2024-08-27,1199,0.0494,3
BUS_0019,2024-09-03,1204,0.0497,3
BUS_0019,2024-09-10,1211,0.0417,1
BUS_0019,2024-09-17,1213,0.0412,1
BUS_0019,2024-09-24,1227,0.0482,1
BUS_0019,2024-10-01,1237,0.0482,2
BUS_0019,2024-10-08,1244,0.0285,0
BUS_0019,2024-10-15,1252,0.0486,0
BUS_0019,2024-10-22,1257,0.0407,2
BUS_0019,2024-10-29,1267,0.0451,3
BUS_0019,2024-11-05,1280,0.0473,2
BUS_0019,2024-11-12,1296,0.0403,3
BUS_0019,2024-11-19,1310,0.0362,0
BUS_0019,2024-11-26,1312,0.0458,1
BUS_0019,2024-12-03,1316,0.0451,2
BUS_0019,2024-12-10,1332,0.0508,3
BUS_0019,2024-12-17,1343,0.0289,1
BUS_0019,2024-12-24,1357,0.0371,0
BUS_0019,2024-12-31,1373,0.0586,3
BUS_0019,2025-01-07,1383,0.0357,1
BUS_0019,2025-01-14,1390,0.0362,3
BUS_0019,2025-01-21,1392,0.0486,3
BUS_0019,2025-01-28,1408,0.0557,2
BUS_0019,2025-02-04,1430,0.0426,2
BUS_0019,2025-02-11,1434,0.0429,0
BUS_0019,2025-02-18,1452,0.0419,1
BUS_0019,2025-02-25,1451,0.0496,4
BUS_0019,2025-03-04,1457,0.0368,0
BUS_0019,2025-03-11,1464,,1
BUS_0019,2025-03-18,1470,0.039,4
BUS_0019,2025-03-25,1477,0.0433,1
BUS_0019,2025-04-01,1486,0.0465,1
BUS_0019,2025-04-08,1503,0.0398,2
BUS_0019,2025-04-15,1509,0.0412,3
BUS_0019,2025-04-22,1522,0.0314,6
BUS_0019,2025-04-29,1531,0.0486,3
BUS_0019,2025-05-06,1546,0.0438,0
BUS_0019,2025-05-13,1536,0.0386,4
BUS_0019,2025-05-20,1548,0.0519,3
BUS_0019,2025-05-27,1557,0.0446,0
BUS_0019,2025-06-03,1567,0.0374,2
BUS_0019,2025-06-10,1584,0.0478,0
BUS_0019,2025-06-17,1596,0.0359,0
BUS_0019,2025-06-24,1608,0.0422,3
BUS_0019,2025-07-01,1613,0.0629,0
BUS_0019,2025-07-08,1637,0.0487,5
BUS_0019,2025-07-15,1644,0.0334,2
BUS_0020,2024-07-23,267,0.0141,0
BUS_0020,2024-07-30,264,0.0143,1
BUS_0020,2024-08-06,263,0.0113,0
BUS_0020,2024-08-13,264,0.0196,0
BUS_0020,2024-08-20,261,0.0168,0
BUS_0020,2024-08-27,258,0.0162,0
BUS_0020,2024-09-03,256,0.0166,0
BUS_0020,2024-09-10,256,0.0227,0
BUS_0020,2024-09-17,254,0.0158,0
BUS_0020,2024-09-24,250,0.0186,1
BUS_0020,2024-10-01,245,0.0156,0
BUS_0020,2024-10-08,242,0.0148,1
BUS_0020,2024-10-15,242,0.0148,0
BUS_0020,2024-10-22,244,0.0144,0
BUS_0020,2024-10-29,243,0.0147,2
BUS_0020,2024-11-05,240,0.0156,0
BUS_0020,2024-11-12,240,0.0194,0
BUS_0020,2024-11-19,238,0.0171,0
BUS_0020,2024-11-26,236,0.0136,1
BUS_0020,2024-12-03,236,0.011,0
BUS_0020,2024-12-10,234,0.0167,1
BUS_0020,2024-12-17,234,0.0162,0
BUS_0020,2024-12-24,230,0.0168,1
BUS_0020,2024-12-31,229,0.0177,0
BUS_0020,2025-01-07,229,0.0185,0
BUS_0020,2025-01-14,228,0.0136,1
BUS_0020,2025-01-21,227,0.0156,0
BUS_0020,2025-01-28,227,0.0198,0
BUS_0020,2025-02-04,224,0.0202,0
BUS_0020,2025-02-11,223,0.0204,0
BUS_0020,2025-02-18,223,0.0164,1
BUS_0020,2025-02-25,222,0.0213,0
BUS_0020,2025-03-04,222,0.0121,0
BUS_0020,2025-03-11,220,0.0227,0
BUS_0020,2025-03-18,220,0.0152,0
BUS_0020,2025-03-25,219,0.0145,1
BUS_0020,2025-04-01,217,0.0172,0
BUS_0020,2025-04-08,215,0.0167,0
BUS_0020,2025-04-15,213,0.0158,0
BUS_0020,2025-04-22,214,0.0161,0
BUS_0020,2025-04-29,214,0.0208,1
BUS_0020,2025-05-06,213,0.0183,0
BUS_0020,2025-05-13,212,0.0169,0
BUS_0020,2025-05-20,210,0.0139,0
BUS_0020,2025-05-27,208,0.0184,0
BUS_0020,2025-06-03,207,0.0187,0
BUS_0020,2025-06-10,205,0.017,0
BUS_0020,2025-06-17,206,0.0147,0
BUS_0020,2025-06-24,203,0.0182,0
BUS_0020,2025-07-01,202,0.0166,0
BUS_0020,2025-07-08,201,0.0155,0
BUS_0020,2025-07-15,198,0.0119,0
BUS_0021,2024-07-23,1386,0.0535,3
BUS_0021,2024-07-30,1398,0.0564,6
BUS_0021,2024-08-06,1418,0.046,2
BUS_0021,2024-08-13,1434,0.0415,4
BUS_0021,2024-08-20,1444,0.0415,3
BUS_0021,2024-08-27,1459,0.046,3
BUS_0021,2024-09-03,1469,0.063,1
BUS_0021,2024-09-10,1493,0.0533,5
BUS_0021,2024-09-17,1505,0.0511,3
BUS_0021,2024-09-24,1532,0.0371,1
BUS_0021,2024-10-01,1557,0.0624,5
BUS_0021,2024-10-08,1569,0.0718,2
BUS_0021,2024-10-15,1586,0.0573,4
BUS_0021,2024-10-22,1584,0.0404,2
BUS_0021,2024-10-29,1601,0.0461,1
BUS_0021,2024-11-05,1619,0.0557,1
BUS_0021,2024-11-12,1634,0.0432,3
BUS_0021,2024-11-19,1635,0.0655,3
BUS_0021,2024-11-26,1637,0.06,5
BUS_0021,2024-12-03,1655,0.0595,6
BUS_0021,2024-12-10,1681,0.0495,1
BUS_0021,2024-12-17,1698,0.0678,5
BUS_0021,2024-12-24,1705,0.0598,4
BUS_0021,2024-12-31,1716,0.0498,2
BUS_0021,2025-01-07,1740,,2
BUS_0021,2025-01-14,1743,0.0461,4
BUS_0021,2025-01-21,1765,0.057,5
BUS_0021,2025-01-28,1782,0.0596,5
BUS_0021,2025-02-04,1806,0.0638,4
BUS_0021,2025-02-11,1814,0.0626,2
BUS_0021,2025-02-18,1821,0.046,3
BUS_0021,2025-02-25,1837,0.0462,1
BUS_0021,2025-03-04,1846,0.0437,2
BUS_0021,2025-03-11,1871,0.0511,9
BUS_0021,2025-03-18,1904,0.0651,6
BUS_0021,2025-03-25,1922,0.0486,3
BUS_0021,2025-04-01,1928,0.0562,1
BUS_0021,2025-04-08,1931,0.0417,4
BUS_0021,2025-04-15,1945,0.037,2
BUS_0021,2025-04-22,1975,0.0393,3
BUS_0021,2025-04-29,1986,0.0599,2
BUS_0021,2025-05-06,2019,0.0493,3
BUS_0021,2025-05-13,2027,0.0585,2
BUS_0021,2025-05-20,2033,0.0562,2
BUS_0021,2025-05-27,2055,0.0444,3
BUS_0021,2025-06-03,2085,0.051,1
BUS_0021,2025-06-10,2101,0.0487,2
BUS_0021,2025-06-17,2130,0.0232,1
BUS_0021,2025-06-24,2154,0.0438,4
BUS_0021,2025-07-01,2176,0.062,3
BUS_0021,2025-07-08,2219,0.0582,5
BUS_0021,2025-07-15,2235,0.0595,4
BUS_0022,2024-07-23,1064,0.0354,2
BUS_0022,2024-07-30,1065,0.0388,3
BUS_0022,2024-08-06,1061,0.0324,3
BUS_0022,2024-08-13,1068,0.0445,1
BUS_0022,2024-08-20,1075,0.0303,3
BUS_0022,2024-08-27,1080,0.0295,2
BUS_0022,2024-09-03,1077,0.04,3
BUS_0022,2024-09-10,1078,0.0375,1
BUS_0022,2024-09-17,1083,0.0395,0
BUS_0022,2024-09-24,1088,0.0375,1
BUS_0022,2024-10-01,1094,0.0255,1
BUS_0022,2024-10-08,1100,0.0338,0
BUS_0022,2024-10-15,1086,0.0263,2
BUS_0022,2024-10-22,1082,0.0377,2
BUS_0022,2024-10-29,1084,0.0381,1
BUS_0022,2024-11-05,1092,0.0345,1
BUS_0022,2024-11-12,1100,0.0414,3
BUS_0022,2024-11-19,1107,0.0421,3
BUS_0022,2024-11-26,1114,0.0331,1
BUS_0022,2024-12-03,1121,0.0338,1
BUS_0022,2024-12-10,1127,0.0471,4
BUS_0022,2024-12-17,1140,0.0363,5
BUS_0022,2024-12-24,1144,0.032,1
BUS_0022,2024-12-31,1153,0.0461,1
BUS_0022,2025-01-07,1161,0.0345,3
BUS_0022,2025-01-14,1158,0.0336,3
BUS_0022,2025-01-21,1150,0.0374,2
BUS_0022,2025-01-28,1153,0.0392,2
BUS_0022,2025-02-04,1158,0.049,0
BUS_0022,2025-02-11,1174,0.0329,1
BUS_0022,2025-02-18,1187,0.0245,3
BUS_0022,2025-02-25,1190,0.0314,2
BUS_0022,2025-03-04,1205,0.0344,1
BUS_0022,2025-03-11,1207,0.0362,1
BUS_0022,2025-03-18,1212,0.0444,0
BUS_0022,2025-03-25,1216,0.031,3
BUS_0022,2025-04-01,1217,0.0315,3
BUS_0022,2025-04-08,1218,0.0419,5
BUS_0022,2025-04-15,1223,0.0494,2
BUS_0022,2025-04-22,1228,0.0331,4
BUS_0022,2025-04-29,1239,0.0351,1
BUS_0022,2025-05-06,1232,0.0322,2
BUS_0022,2025-05-13,1244,0.0322,3
BUS_0022,2025-05-20,1247,0.0291,0
BUS_0022,2025-05-27,1262,0.0428,1
BUS_0022,2025-06-03,1277,0.0322,0
BUS_0022,2025-06-10,1289,0.0378,2
BUS_0022,2025-06-17,1286,0.0459,3
BUS_0022,2025-06-24,1292,0.0306,5
BUS_0022,2025-07-01,1292,0.0275,4
BUS_0022,2025-07-08,1294,0.0378,3
BUS_0022,2025-07-15,1290,0.0291,2
BUS_0023,2024-07-23,207,0.0152,0
BUS_0023,2024-07-30,205,0.0132,0
BUS_0023,2024-08-06,203,0.0142,0
BUS_0023,2024-08-13,200,0.0153,1
BUS_0023,2024-08-20,200,0.0141,2
BUS_0023,2024-08-27,198,0.0122,1
BUS_0023,2024-09-03,197,0.0137,1
BUS_0023,2024-09-10,194,0.0161,0
BUS_0023,2024-09-17,193,0.0164,1
BUS_0023,2024-09-24,193,0.0126,0
BUS_0023,2024-10-01,191,0.0137,2
BUS_0023,2024-10-08,191,0.0148,0
BUS_0023,2024-10-15,189,0.0146,1
BUS_0023,2024-10-22,188,0.0156,0
BUS_0023,2024-10-29,186,0.0116,1
BUS_0023,2024-11-05,186,0.0157,0
BUS_0023,2024-11-12,185,0.0137,0
BUS_0023,2024-11-19,182,0.011,0
BUS_0023,2024-11-26,181,0.0163,0
BUS_0023,2024-12-03,179,0.0129,0
BUS_0023,2024-12-10,179,0.0102,0
BUS_0023,2024-12-17,178,0.0104,0
BUS_0023,2024-12-24,176,0.0116,0
BUS_0023,2024-12-31,175,0.0144,0
BUS_0023,2025-01-07,174,0.0147,0
BUS_0023,2025-01-14,171,0.0137,0
BUS_0023,2025-01-21,170,0.0122,0
BUS_0023,2025-01-28,168,0.0109,0
BUS_0023,2025-02-04,169,0.0147,0
BUS_0023,2025-02-11,167,0.0128,0
BUS_0023,2025-02-18,167,0.0147,0
BUS_0023,2025-02-25,165,0.0137,0
BUS_0023,2025-03-04,164,0.0134,0
BUS_0023,2025-03-11,163,0.0111,0
BUS_0023,2025-03-18,162,0.012,0
BUS_0023,2025-03-25,159,0.0102,0
BUS_0023,2025-04-01,159,0.0127,0
BUS_0023,2025-04-08,157,0.0099,0
BUS_0023,2025-04-15,157,0.0125,1
BUS_0023,2025-04-22,155,0.0102,0
BUS_0023,2025-04-29,153,0.0077,0
BUS_0023,2025-05-06,153,0.015,0
BUS_0023,2025-05-13,152,0.0135,0
BUS_0023,2025-05-20,151,0.0155,0
BUS_0023,2025-05-27,150,0.0174,0
BUS_0023,2025-06-03,150,0.0135,0
BUS_0023,2025-06-10,149,0.0149,0
BUS_0023,2025-06-17,148,0.0135,0
BUS_0023,2025-06-24,146,0.016,0
BUS_0023,2025-07-01,145,0.0111,0
BUS_0023,2025-07-08,144,0.0129,1
BUS_0023,2025-07-15,143,0.0121,0
BUS_0024,2024-07-23,614,0.0334,0
BUS_0024,2024-07-30,618,0.0305,0
BUS_0024,2024-08-06,620,0.0255,1
BUS_0024,2024-08-13,623,0.0331,0
BUS_0024,2024-08-20,618,0.0275,3
BUS_0024,2024-08-27,622,0.0278,0
BUS_0024,2024-09-03,624,0.0336,0
BUS_0024,2024-09-10,623,0.0316,2
BUS_0024,2024-09-17,622,0.0267,0
BUS_0024,2024-09-24,620,0.0297,1
BUS_0024,2024-10-01,625,0.0333,2
BUS_0024,2024-10-08,625,0.0427,1
BUS_0024,2024-10-15,625,0.0289,0
BUS_0024,2024-10-22,619,0.0477,1
BUS_0024,2024-10-29,617,0.0353,1
BUS_0024,2024-11-05,618,0.0345,2
BUS_0024,2024-11-12,626,0.0338,1
BUS_0024,2024-11-19,630,0.0324,2
BUS_0024,2024-11-26,630,0.0373,1
BUS_0024,2024-12-03,626,0.0336,2
BUS_0024,2024-12-10,629,0.0287,2
BUS_0024,2024-12-17,629,0.0302,1
BUS_0024,2024-12-24,628,0.0267,3
BUS_0024,2024-12-31,626,0.0326,1
BUS_0024,2025-01-07,627,0.0297,4
BUS_0024,2025-01-14,632,0.0315,1
BUS_0024,2025-01-21,630,0.0285,3
BUS_0024,2025-01-28,635,0.0278,3
BUS_0024,2025-02-04,633,0.0413,2
BUS_0024,2025-02-11,627,0.0289,3
BUS_0024,2025-02-18,630,0.0264,3
BUS_0024,2025-02-25,629,0.0335,4
BUS_0024,2025-03-04,631,0.0296,1
BUS_0024,2025-03-11,633,0.0297,1
BUS_0024,2025-03-18,635,0.031,0
BUS_0024,2025-03-25,637,0.0297,0
BUS_0024,2025-04-01,641,0.0342,0
BUS_0024,2025-04-08,648,0.0312,0
BUS_0024,2025-04-15,653,0.0219,1
BUS_0024,2025-04-22,649,0.0292,2
BUS_0024,2025-04-29,653,0.0306,0
BUS_0024,2025-05-06,648,0.0359,0
BUS_0024,2025-05-13,648,0.0324,0
BUS_0024,2025-05-20,651,0.0295,0
BUS_0024,2025-05-27,648,0.0209,0
BUS_0024,2025-06-03,643,0.0377,1
BUS_0024,2025-06-10,642,0.0329,1
BUS_0024,2025-06-17,641,0.0288,1
BUS_0024,2025-06-24,645,0.0354,1
BUS_0024,2025-07-01,653,0.0306,0
BUS_0024,2025-07-08,651,0.0275,0
BUS_0024,2025-07-15,649,0.0231,0
BUS_0025,2024-07-23,940,0.046,3
BUS_0025,2024-07-30,945,0.049,3
BUS_0025,2024-08-06,950,0.0397,2
BUS_0025,2024-08-13,948,0.0436,3
BUS_0025,2024-08-20,958,0.0484,2
BUS_0025,2024-08-27,969,0.0497,3
BUS_0025,2024-09-03,977,0.0455,3
BUS_0025,2024-09-10,983,,4
BUS_0025,2024-09-17,992,,1
BUS_0025,2024-09-24,988,0.0445,1
BUS_0025,2024-10-01,993,0.0388,1
BUS_0025,2024-10-08,1000,0.0412,1
BUS_0025,2024-10-15,993,0.0546,1
BUS_0025,2024-10-22,997,0.0504,1
BUS_0025,2024-10-29,1006,0.0473,3
BUS_0025,2024-11-05,1014,0.0442,5
BUS_0025,2024-11-12,1026,0.0444,4
BUS_0025,2024-11-19,1033,0.0587,4
BUS_0025,2024-11-26,1044,0.0443,2
BUS_0025,2024-12-03,1064,0.0344,3
BUS_0025,2024-12-10,1071,0.0485,5
BUS_0025,2024-12-17,1080,0.0508,4
BUS_0025,2024-12-24,1085,0.0363,3
BUS_0025,2024-12-31,1093,0.0464,1
BUS_0025,2025-01-07,1097,0.0558,0
BUS_0025,2025-01-14,1105,0.0402,1
BUS_0025,2025-01-21,1111,0.0385,8
BUS_0025,2025-01-28,1122,0.0455,1
BUS_0025,2025-02-04,1120,0.0532,2
BUS_0025,2025-02-11,1122,0.0488,1
BUS_0025,2025-02-18,1130,0.0342,2
BUS_0025,2025-02-25,1145,0.0519,1
BUS_0025,2025-03-04,1160,0.0504,4
BUS_0025,2025-03-11,1173,0.0465,1
BUS_0025,2025-03-18,1169,0.0443,2
BUS_0025,2025-03-25,1183,0.0472,2
BUS_0025,2025-04-01,1184,0.0516,4
BUS_0025,2025-04-08,1191,0.0455,2
BUS_0025,2025-04-15,1198,0.042,3
BUS_0025,2025-04-22,1215,0.0482,1
BUS_0025,2025-04-29,1216,0.0572,0
BUS_0025,2025-05-06,1225,0.051,1
BUS_0025,2025-05-13,1242,0.0475,7
BUS_0025,2025-05-20,1247,0.0418,3
BUS_0025,2025-05-27,1253,0.046,4
BUS_0025,2025-06-03,1260,0.0548,2
BUS_0025,2025-06-10,1261,0.0366,2
BUS_0025,2025-06-17,1275,0.0388,3
BUS_0025,2025-06-24,1280,0.0534,1
BUS_0025,2025-07-01,1297,0.0543,1
BUS_0025,2025-07-08,1312,0.0447,4
BUS_0025,2025-07-15,1319,0.0461,6
BUS_0026,2024-07-23,926,0.048,3
BUS_0026,2024-07-30,929,0.055,1
BUS_0026,2024-08-06,934,0.0379,2
BUS_0026,2024-08-13,939,0.0431,1
